=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.01.03 20:51:55 =~=~=~=~=~=~=~=~=~=~=~=
unkÿunknown command
Changed active channel to 1
0x8458  0.2151623 0x7f13  0.2076161
0x8459  0.2153522 0x7f15  0.2083969
0x845a  0.2155421 0x7f17  0.2091777
0x845b  0.2157321 0x7f13  0.2076161
0x845c  0.2159220 0x7f14  0.2080071
0x845d  0.2161119 0x7f15  0.2083969
0x845e  0.2163019 0x7f16  0.2087879
0x845f  0.2164918 0x7f18  0.2095699
0x8460  0.2166817 0x7f19  0.2099609
0x8461  0.2168717 0x7f17  0.2091777
0x8462  0.2170616 0x7f18  0.2095699
0x8463  0.2172515 0x7f19  0.2099609
0x8464  0.2174415 0x7f19  0.2099609
0x8465  0.2176314 0x7f1a  0.2103508
0x8466  0.2178213 0x7f1a  0.2103508
0x8467  0.2180112 0x7f1a  0.2103508
0x8468  0.2182012 0x7f1c  0.2111316
0x8469  0.2183911 0x7f1c  0.2111316
0x846a  0.2185811 0x7f1c  0.2111316
0x846b  0.2187710 0x7f1e  0.2119136
0x846c  0.2189609 0x7f1b  0.2107406
0x846d  0.2191508 0x7f1d  0.2115226
0x846e  0.2193408 0x7f1f  0.2123046
0x846f  0.2195307 0x7f1c  0.2111316
0x8470  0.2197206 0x7f1f  0.2123046
0x8471  0.2199106 0x7f21  0.2130854
0x8472  0.2201005 0x7f1f  0.2123046
0x8473  0.2202904 0x7f24  0.2142560
0x8474  0.2204804 0x7f20  0.2126944
0x8475  0.2206703 0x7f22  0.2134752
0x8476  0.2208602 0x7f23  0.2138662
0x8477  0.2210502 0x7f22  0.2134752
0x8478  0.2212401 0x7f26  0.2150393
0x8479  0.2214300 0x7f25  0.2146482
0x847a  0.2216199 0x7f24  0.2142560
0x847b  0.2218099 0x7f25  0.2146482
0x847c  0.2219998 0x7f25  0.2146482
0x847d  0.2221897 0x7f28  0.2158189
0x847e  0.2223797 0x7f28  0.2158189
0x847f  0.2225696 0x7f27  0.2154291
0x8480  0.2227595 0x7f27  0.2154291
0x8481  0.2229495 0x7f28  0.2158189
0x8482  0.2231394 0x7f28  0.2158189
0x8483  0.2233293 0x7f29  0.2162099
0x8484  0.2235193 0x7f29  0.2162099
0x8485  0.2237092 0x7f2b  0.2169907
0x8486  0.2238991 0x7f29  0.2162099
0x8487  0.2240891 0x7f29  0.2162099
0x8488  0.2242790 0x7f2a  0.2166009
0x8489  0.2244689 0x7f2b  0.2169907
0x848a  0.2246589 0x7f2c  0.2173829
0x848b  0.2248488 0x7f2f  0.2185535
0x848c  0.2250387 0x7f2b  0.2169907
0x848d  0.2252287 0x7f2e  0.2181637
0x848e  0.2254186 0x7f2c  0.2173829
0x848f  0.2256085 0x7f2f  0.2185535
0x8490  0.2257984 0x7f2d  0.2177727
0x8491  0.2259884 0x7f30  0.2189445
0x8492  0.2261783 0x7f2d  0.2177727
0x8493  0.2263682 0x7f30  0.2189445
0x8494  0.2265582 0x7f31  0.2193344
0x8495  0.2267481 0x7f32  0.2197254
0x8496  0.2269380 0x7f31  0.2193344
0x8497  0.2271280 0x7f32  0.2197254
0x8498  0.2273179 0x7f32  0.2197254
0x8499  0.2275078 0x7f34  0.2205074
0x849a  0.2276978 0x7f35  0.2208972
0x849b  0.2278877 0x7f33  0.2201176
0x849c  0.2280776 0x7f35  0.2208972
0x849d  0.2282676 0x7f35  0.2208972
0x849e  0.2284575 0x7f36  0.2212882
0x849f  0.2286474 0x7f33  0.2201176
0x84a0  0.2288374 0x7f38  0.2220690
0x84a1  0.2290273 0x7f36  0.2212882
0x84a2  0.2292172 0x7f35  0.2208972
0x84a3  0.2294071 0x7f39  0.2224588
0x84a4  0.2295971 0x7f37  0.2216792
0x84a5  0.2297870 0x7f37  0.2216792
0x84a6  0.2299769 0x7f38  0.2220690
0x84a7  0.2301669 0x7f39  0.2224588
0x84a8  0.2303568 0x7f3c  0.2236319
0x84a9  0.2305467 0x7f3b  0.2232420
0x84aa  0.2307367 0x7f3a  0.2228510
0x84ab  0.2309266 0x7f3b  0.2232420
0x84ac  0.2311165 0x7f3b  0.2232420
0x84ad  0.2313065 0x7f3c  0.2236319
0x84ae  0.2314964 0x7f3c  0.2236319
0x84af  0.2316863 0x7f3d  0.2240229
0x84b0  0.2318763 0x7f3e  0.2244127
0x84b1  0.2320662 0x7f3e  0.2244127
0x84b2  0.2322561 0x7f3e  0.2244127
0x84b3  0.2324460 0x7f41  0.2255857
0x84b4  0.2326360 0x7f3f  0.2248037
0x84b5  0.2328259 0x7f41  0.2255857
0x84b6  0.2330159 0x7f42  0.2259755
0x84b7  0.2332058 0x7f43  0.2263665
0x84b8  0.2333957 0x7f42  0.2259755
0x84b9  0.2335856 0x7f43  0.2263665
0x84ba  0.2337756 0x7f42  0.2259755
0x84bb  0.2339655 0x7f44  0.2267575
0x84bc  0.2341554 0x7f44  0.2267575
0x84bd  0.2343454 0x7f45  0.2271485
0x84be  0.2345353 0x7f45  0.2271485
0x84bf  0.2347252 0x7f44  0.2267575
0x84c0  0.2349152 0x7f46  0.2275395
0x84c1  0.2351051 0x7f46  0.2275395
0x84c2  0.2352950 0x7f47  0.2279294
0x84c3  0.2354850 0x7f48  0.2283204
0x84c4  0.2356749 0x7f47  0.2279294
0x84c5  0.2358648 0x7f46  0.2275395
0x84c6  0.2360547 0x7f48  0.2283204
0x84c7  0.2362447 0x7f49  0.2287102
0x84c8  0.2364346 0x7f4b  0.2294910
0x84c9  0.2366246 0x7f4a  0.2291012
0x84ca  0.2368145 0x7f4a  0.2291012
0x84cb  0.2370044 0x7f4d  0.2302742
0x84cc  0.2371943 0x7f4c  0.2298832
0x84cd  0.2373843 0x7f4a  0.2291012
0x84ce  0.2375742 0x7f4b  0.2294910
0x84cf  0.2377641 0x7f4c  0.2298832
0x84d0  0.2379541 0x7f4e  0.2306640
0x84d1  0.2381440 0x7f4e  0.2306640
0x84d2  0.2383339 0x7f4d  0.2302742
0x84d3  0.2385239 0x7f50  0.2314448
0x84d4  0.2387138 0x7f51  0.2318358
0x84d5  0.2389037 0x7f4f  0.2310538
0x84d6  0.2390937 0x7f51  0.2318358
0x84d7  0.2392836 0x7f51  0.2318358
0x84d8  0.2394735 0x7f51  0.2318358
0x84d9  0.2396635 0x7f51  0.2318358
0x84da  0.2398534 0x7f53  0.2326179
0x84db  0.2400433 0x7f54  0.2330077
0x84dc  0.2402332 0x7f54  0.2330077
0x84dd  0.2404232 0x7f54  0.2330077
0x84de  0.2406131 0x7f54  0.2330077
0x84df  0.2408030 0x7f53  0.2326179
0x84e0  0.2409930 0x7f55  0.2333987
0x84e1  0.2411829 0x7f56  0.2337885
0x84e2  0.2413728 0x7f58  0.2345693
0x84e3  0.2415628 0x7f57  0.2341795
0x84e4  0.2417527 0x7f59  0.2349615
0x84e5  0.2419426 0x7f58  0.2345693
0x84e6  0.2421326 0x7f59  0.2349615
0x84e7  0.2423225 0x7f59  0.2349615
0x84e8  0.2425124 0x7f58  0.2345693
0x84e9  0.2427024 0x7f5c  0.2361321
0x84ea  0.2428923 0x7f5b  0.2357423
0x84eb  0.2430822 0x7f5d  0.2365232
0x84ec  0.2432722 0x7f5c  0.2361321
0x84ed  0.2434621 0x7f5b  0.2357423
0x84ee  0.2436520 0x7f5e  0.2369142
0x84ef  0.2438419 0x7f5f  0.2373040
0x84f0  0.2440319 0x7f5d  0.2365232
0x84f1  0.2442218 0x7f5e  0.2369142
0x84f2  0.2444117 0x7f60  0.2376962
0x84f3  0.2446017 0x7f60  0.2376962
0x84f4  0.2447916 0x7f61  0.2380860
0x84f5  0.2449815 0x7f60  0.2376962
0x84f6  0.2451715 0x7f61  0.2380860
0x84f7  0.2453614 0x7f60  0.2376962
0x84f8  0.2455513 0x7f60  0.2376962
0x84f9  0.2457413 0x7f62  0.2384770
0x84fa  0.2459312 0x7f63  0.2388668
0x84fb  0.2461211 0x7f63  0.2388668
0x84fc  0.2463111 0x7f63  0.2388668
0x84fd  0.2465010 0x7f63  0.2388668
0x84fe  0.2466909 0x7f63  0.2388668
0x84ff  0.2468809 0x7f64  0.2392578
0x8500  0.2470708 0x7f65  0.2396476
0x8501  0.2472600 0x7f64  0.2392578
0x8502  0.2474492 0x7f65  0.2396476
0x8503  0.2476384 0x7f67  0.2404308
0x8504  0.2478276 0x7f67  0.2404308
0x8505  0.2480168 0x7f66  0.2400386
0x8506  0.2482061 0x7f69  0.2412105
0x8507  0.2483953 0x7f68  0.2408206
0x8508  0.2485845 0x7f68  0.2408206
0x8509  0.2487737 0x7f68  0.2408206
0x850a  0.2489629 0x7f69  0.2412105
0x850b  0.2491521 0x7f69  0.2412105
0x850c  0.2493413 0x7f69  0.2412105
0x850d  0.2495305 0x7f6c  0.2423823
0x850e  0.2497198 0x7f6c  0.2423823
0x850f  0.2499090 0x7f6b  0.2419925
0x8510  0.2500982 0x7f6d  0.2427721
0x8511  0.2502874 0x7f6d  0.2427721
0x8512  0.2504766 0x7f6e  0.2431643
0x8513  0.2506658 0x7f6c  0.2423823
0x8514  0.2508550 0x7f6e  0.2431643
0x8515  0.2510442 0x7f6f  0.2435553
0x8516  0.2512335 0x7f72  0.2447259
0x8517  0.2514227 0x7f6e  0.2431643
0x8518  0.2516119 0x7f70  0.2439451
0x8519  0.2518011 0x7f72  0.2447259
0x851a  0.2519903 0x7f70  0.2439451
0x851b  0.2521795 0x7f71  0.2443361
0x851c  0.2523687 0x7f73  0.2451169
0x851d  0.2525579 0x7f73  0.2451169
0x851e  0.2527471 0x7f72  0.2447259
0x851f  0.2529364 0x7f72  0.2447259
0x8520  0.2531256 0x7f76  0.2462888
0x8521  0.2533148 0x7f74  0.2455068
0x8522  0.2535040 0x7f74  0.2455068
0x8523  0.2536932 0x7f76  0.2462888
0x8524  0.2538824 0x7f75  0.2458990
0x8525  0.2540716 0x7f78  0.2470708
0x8526  0.2542608 0x7f78  0.2470708
0x8527  0.2544501 0x7f78  0.2470708
0x8528  0.2546393 0x7f78  0.2470708
0x8529  0.2548285 0x7f79  0.2474606
0x852a  0.2550177 0x7f79  0.2474606
0x852b  0.2552069 0x7f79  0.2474606
0x852c  0.2553961 0x7f79  0.2474606
0x852d  0.2555853 0x7f7a  0.2478504
0x852e  0.2557745 0x7f7c  0.2486336
0x852f  0.2559637 0x7f7d  0.2490234
0x8530  0.2561530 0x7f7c  0.2486336
0x8531  0.2563422 0x7f7c  0.2486336
0x8532  0.2565314 0x7f7e  0.2494144
0x8533  0.2567206 0x7f7e  0.2494144
0x8534  0.2569098 0x7f7d  0.2490234
0x8535  0.2570990 0x7f7e  0.2494144
0x8536  0.2572882 0x7f80  0.2501953
0x8537  0.2574774 0x7f7e  0.2494144
0x8538  0.2576666 0x7f80  0.2501953
0x8539  0.2578559 0x7f80  0.2501953
0x853a  0.2580451 0x7f82  0.2509761
0x853b  0.2582343 0x7f80  0.2501953
0x853c  0.2584235 0x7f82  0.2509761
0x853d  0.2586127 0x7f83  0.2513671
0x853e  0.2588019 0x7f82  0.2509761
0x853f  0.2589911 0x7f84  0.2517581
0x8540  0.2591803 0x7f84  0.2517581
0x8541  0.2593696 0x7f84  0.2517581
0x8542  0.2595588 0x7f84  0.2517581
0x8543  0.2597480 0x7f86  0.2525389
0x8544  0.2599372 0x7f88  0.2533197
0x8545  0.2601264 0x7f87  0.2529287
0x8546  0.2603156 0x7f87  0.2529287
0x8547  0.2605048 0x7f85  0.2521491
0x8548  0.2606940 0x7f87  0.2529287
0x8549  0.2608832 0x7f87  0.2529287
0x854a  0.2610725 0x7f88  0.2533197
0x854b  0.2612617 0x7f8a  0.2541018
0x854c  0.2614509 0x7f89  0.2537107
0x854d  0.2616401 0x7f8a  0.2541018
0x854e  0.2618293 0x7f8b  0.2544928
0x854f  0.2620185 0x7f8b  0.2544928
0x8550  0.2622077 0x7f8c  0.2548826
0x8551  0.2623969 0x7f8c  0.2548826
0x8552  0.2625861 0x7f8b  0.2544928
0x8553  0.2627754 0x7f8e  0.2556634
0x8554  0.2629646 0x7f8e  0.2556634
0x8555  0.2631538 0x7f8d  0.2552736
0x8556  0.2633430 0x7f8e  0.2556634
0x8557  0.2635322 0x7f8e  0.2556634
0x8558  0.2637214 0x7f8f  0.2560544
0x8559  0.2639106 0x7f8e  0.2556634
0x855a  0.2640998 0x7f91  0.2568364
0x855b  0.2642891 0x7f92  0.2572274
0x855c  0.2644783 0x7f91  0.2568364
0x855d  0.2646675 0x7f92  0.2572274
0x855e  0.2648567 0x7f92  0.2572274
0x855f  0.2650459 0x7f94  0.2580070
0x8560  0.2652351 0x7f92  0.2572274
0x8561  0.2654243 0x7f94  0.2580070
0x8562  0.2656135 0x7f93  0.2576172
0x8563  0.2658027 0x7f94  0.2580070
0x8564  0.2659920 0x7f94  0.2580070
0x8565  0.2661812 0x7f96  0.2587891
0x8566  0.2663704 0x7f94  0.2580070
0x8567  0.2665596 0x7f94  0.2580070
0x8568  0.2667488 0x7f96  0.2587891
0x8569  0.2669380 0x7f97  0.2591789
0x856a  0.2671272 0x7f97  0.2591789
0x856b  0.2673164 0x7f99  0.2599609
0x856c  0.2675056 0x7f99  0.2599609
0x856d  0.2676949 0x7f98  0.2595711
0x856e  0.2678841 0x7f99  0.2599609
0x856f  0.2680733 0x7f9a  0.2603519
0x8570  0.2682625 0x7f9c  0.2611327
0x8571  0.2684517 0x7f9a  0.2603519
0x8572  0.2686409 0x7f9e  0.2619135
0x8573  0.2688302 0x7f9b  0.2607417
0x8574  0.2690194 0x7f9e  0.2619135
0x8575  0.2692086 0x7f9d  0.2615225
0x8576  0.2693978 0x7fa0  0.2626956
0x8577  0.2695870 0x7f9e  0.2619135
0x8578  0.2697762 0x7f9e  0.2619135
0x8579  0.2699654 0x7f9e  0.2619135
0x857a  0.2701546 0x7fa0  0.2626956
0x857b  0.2703438 0x7fa0  0.2626956
0x857c  0.2705331 0x7fa1  0.2630854
0x857d  0.2707223 0x7fa2  0.2634764
0x857e  0.2709115 0x7fa1  0.2630854
0x857f  0.2711007 0x7fa2  0.2634764
0x8580  0.2712899 0x7fa3  0.2638674
0x8581  0.2714791 0x7fa3  0.2638674
0x8582  0.2716683 0x7fa5  0.2646470
0x8583  0.2718575 0x7fa2  0.2634764
0x8584  0.2720467 0x7fa4  0.2642572
0x8585  0.2722360 0x7fa4  0.2642572
0x8586  0.2724252 0x7fa6  0.2650392
0x8587  0.2726144 0x7fa8  0.2658200
0x8588  0.2728036 0x7fa7  0.2654302
0x8589  0.2729928 0x7fa8  0.2658200
0x858a  0.2731820 0x7fa6  0.2650392
0x858b  0.2733712 0x7fa8  0.2658200
0x858c  0.2735604 0x7fa8  0.2658200
0x858d  0.2737496 0x7fab  0.2669919
0x858e  0.2739389 0x7fa9  0.2662110
0x858f  0.2741281 0x7fa9  0.2662110
0x8590  0.2743173 0x7fab  0.2669919
0x8591  0.2745065 0x7faa  0.2666008
0x8592  0.2746957 0x7fab  0.2669919
0x8593  0.2748849 0x7fad  0.2677739
0x8594  0.2750741 0x7fac  0.2673817
0x8595  0.2752633 0x7fac  0.2673817
0x8596  0.2754526 0x7fb0  0.2689457
0x8597  0.2756418 0x7fae  0.2681637
0x8598  0.2758310 0x7fb0  0.2689457
0x8599  0.2760202 0x7fb0  0.2689457
0x859a  0.2762094 0x7faf  0.2685547
0x859b  0.2763986 0x7fb0  0.2689457
0x859c  0.2765878 0x7fae  0.2681637
0x859d  0.2767770 0x7fb2  0.2697253
0x859e  0.2769662 0x7fb1  0.2693355
0x859f  0.2771555 0x7fb1  0.2693355
0x85a0  0.2773447 0x7fb1  0.2693355
0x85a1  0.2775339 0x7fb1  0.2693355
0x85a2  0.2777231 0x7fb2  0.2697253
0x85a3  0.2779123 0x7fb4  0.2705085
0x85a4  0.2781015 0x7fb4  0.2705085
0x85a5  0.2782907 0x7fb4  0.2705085
0x85a6  0.2784799 0x7fb7  0.2716792
0x85a7  0.2786691 0x7fb5  0.2708983
0x85a8  0.2788584 0x7fb6  0.2712893
0x85a9  0.2790476 0x7fb9  0.2724600
0x85aa  0.2792368 0x7fb6  0.2712893
0x85ab  0.2794260 0x7fb6  0.2712893
0x85ac  0.2796152 0x7fb9  0.2724600
0x85ad  0.2798044 0x7fb9  0.2724600
0x85ae  0.2799936 0x7fb7  0.2716792
0x85af  0.2801828 0x7fb9  0.2724600
0x85b0  0.2803721 0x7fbb  0.2732420
0x85b1  0.2805613 0x7fba  0.2728510
0x85b2  0.2807505 0x7fba  0.2728510
0x85b3  0.2809397 0x7fba  0.2728510
0x85b4  0.2811289 0x7fba  0.2728510
0x85b5  0.2813181 0x7fbd  0.2740240
0x85b6  0.2815073 0x7fbc  0.2736330
0x85b7  0.2816965 0x7fbe  0.2744138
0x85b8  0.2818857 0x7fbd  0.2740240
0x85b9  0.2820750 0x7fbf  0.2748036
0x85ba  0.2822642 0x7fc1  0.2755868
0x85bb  0.2824534 0x7fbe  0.2744138
0x85bc  0.2826426 0x7fc0  0.2751958
0x85bd  0.2828318 0x7fbf  0.2748036
0x85be  0.2830210 0x7fbf  0.2748036
0x85bf  0.2832102 0x7fc0  0.2751958
0x85c0  0.2833994 0x7fc1  0.2755868
0x85c1  0.2835886 0x7fc1  0.2755868
0x85c2  0.2837779 0x7fc1  0.2755868
0x85c3  0.2839671 0x7fc2  0.2759767
0x85c4  0.2841563 0x7fc4  0.2767575
0x85c5  0.2843455 0x7fc3  0.2763677
0x85c6  0.2845347 0x7fc3  0.2763677
0x85c7  0.2847239 0x7fc5  0.2771497
0x85c8  0.2849131 0x7fc9  0.2787113
0x85c9  0.2851023 0x7fc6  0.2775407
0x85ca  0.2852916 0x7fc6  0.2775407
0x85cb  0.2854808 0x7fc7  0.2779305
0x85cc  0.2856700 0x7fc8  0.2783203
0x85cd  0.2858592 0x7fc7  0.2779305
0x85ce  0.2860484 0x7fc9  0.2787113
0x85cf  0.2862376 0x7fc9  0.2787113
0x85d0  0.2864268 0x7fc9  0.2787113
0x85d1  0.2866160 0x7fcb  0.2794921
0x85d2  0.2868052 0x7fcb  0.2794921
0x85d3  0.2869945 0x7fca  0.2791023
0x85d4  0.2871837 0x7fcb  0.2794921
0x85d5  0.2873729 0x7fce  0.2806652
0x85d6  0.2875621 0x7fcb  0.2794921
0x85d7  0.2877513 0x7fcc  0.2798843
0x85d8  0.2879405 0x7fce  0.2806652
0x85d9  0.2881297 0x7fd0  0.2814460
0x85da  0.2883189 0x7fce  0.2806652
0x85db  0.2885081 0x7fcd  0.2802742
0x85dc  0.2886974 0x7fd0  0.2814460
0x85dd  0.2888866 0x7fcc  0.2798843
0x85de  0.2890758 0x7fd1  0.2818358
0x85df  0.2892650 0x7fd1  0.2818358
0x85e0  0.2894542 0x7fd1  0.2818358
0x85e1  0.2896434 0x7fd1  0.2818358
0x85e2  0.2898327 0x7fd1  0.2818358
0x85e3  0.2900218 0x7fd2  0.2822268
0x85e4  0.2902111 0x7fd4  0.2830088
0x85e5  0.2904003 0x7fd3  0.2826190
0x85e6  0.2905895 0x7fd4  0.2830088
0x85e7  0.2907787 0x7fd4  0.2830088
0x85e8  0.2909679 0x7fd4  0.2830088
0x85e9  0.2911571 0x7fd6  0.2837896
0x85ea  0.2913463 0x7fd7  0.2841806
0x85eb  0.2915356 0x7fd6  0.2837896
0x85ec  0.2917247 0x7fd4  0.2830088
0x85ed  0.2919140 0x7fd8  0.2845705
0x85ee  0.2921032 0x7fd7  0.2841806
0x85ef  0.2922924 0x7fd8  0.2845705
0x85f0  0.2924816 0x7fd9  0.2849603
0x85f1  0.2926708 0x7fd9  0.2849603
0x85f2  0.2928600 0x7fda  0.2853525
0x85f3  0.2930492 0x7fdb  0.2857435
0x85f4  0.2932385 0x7fdc  0.2861333
0x85f5  0.2934276 0x7fdb  0.2857435
0x85f6  0.2936169 0x7fdc  0.2861333
0x85f7  0.2938061 0x7fdc  0.2861333
0x85f8  0.2939953 0x7fde  0.2869141
0x85f9  0.2941845 0x7fdb  0.2857435
0x85fa  0.2943737 0x7fdc  0.2861333
0x85fb  0.2945629 0x7fde  0.2869141
0x85fc  0.2947522 0x7fe0  0.2876949
0x85fd  0.2949414 0x7fdf  0.2873051
0x85fe  0.2951306 0x7fdf  0.2873051
0x85ff  0.2953198 0x7fdf  0.2873051
0x8600  0.2955090 0x7fe0  0.2876949
0x8601  0.2956982 0x7fe1  0.2880871
0x8602  0.2958874 0x7fe2  0.2884769
0x8603  0.2960766 0x7fe1  0.2880871
0x8604  0.2962658 0x7fe2  0.2884769
0x8605  0.2964551 0x7fe3  0.2888680
0x8606  0.2966443 0x7fe4  0.2892590
0x8607  0.2968335 0x7fe4  0.2892590
0x8608  0.2970227 0x7fe4  0.2892590
0x8609  0.2972119 0x7fe4  0.2892590
0x860a  0.2974011 0x7fe4  0.2892590
0x860b  0.2975903 0x7fe6  0.2900386
0x860c  0.2977795 0x7fe7  0.2904296
0x860d  0.2979687 0x7fe5  0.2896488
0x860e  0.2981580 0x7fe7  0.2904296
0x860f  0.2983472 0x7fe8  0.2908218
0x8610  0.2985364 0x7fe9  0.2912116
0x8611  0.2987256 0x7fe8  0.2908218
0x8612  0.2989148 0x7fe9  0.2912116
0x8613  0.2991040 0x7fe9  0.2912116
0x8614  0.2992932 0x7fe9  0.2912116
0x8615  0.2994824 0x7feb  0.2919924
0x8616  0.2996716 0x7fec  0.2923834
0x8617  0.2998609 0x7fea  0.2916026
0x8618  0.3000501 0x7fec  0.2923834
0x8619  0.3002393 0x7fee  0.2931643
0x861a  0.3004285 0x7fed  0.2927732
0x861b  0.3006177 0x7fed  0.2927732
0x861c  0.3008069 0x7fed  0.2927732
0x861d  0.3009961 0x7fef  0.2935553
0x861e  0.3011853 0x7fef  0.2935553
0x861f  0.3013746 0x7ff0  0.2939463
0x8620  0.3015638 0x7ff1  0.2943373
0x8621  0.3017530 0x7ff1  0.2943373
0x8622  0.3019422 0x7ff2  0.2947271
0x8623  0.3021314 0x7ff2  0.2947271
0x8624  0.3023206 0x7ff0  0.2939463
0x8625  0.3025098 0x7ff1  0.2943373
0x8626  0.3026990 0x7ff4  0.2955079
0x8627  0.3028882 0x7ff4  0.2955079
0x8628  0.3030775 0x7ff3  0.2951169
0x8629  0.3032667 0x7ff4  0.2955079
0x862a  0.3034559 0x7ff5  0.2958989
0x862b  0.3036451 0x7ff4  0.2955079
0x862c  0.3038343 0x7ff4  0.2955079
0x862d  0.3040235 0x7ff5  0.2958989
0x862e  0.3042127 0x7ff7  0.2966809
0x862f  0.3044019 0x7ff6  0.2962899
0x8630  0.3045911 0x7ff9  0.2974617
0x8631  0.3047804 0x7ff8  0.2970707
0x8632  0.3049696 0x7ff8  0.2970707
0x8633  0.3051588 0x7ff9  0.2974617
0x8634  0.3053480 0x7ff8  0.2970707
0x8635  0.3055372 0x7ff9  0.2974617
0x8636  0.3057264 0x7ff9  0.2974617
0x8637  0.3059157 0x7ffd  0.2990246
0x8638  0.3061048 0x7ffb  0.2982426
0x8639  0.3062941 0x7ffc  0.2986324
0x863a  0.3064833 0x7ffb  0.2982426
0x863b  0.3066725 0x7ffc  0.2986324
0x863c  0.3068617 0x7ffe  0.2994156
0x863d  0.3070509 0x7ffd  0.2990246
0x863e  0.3072401 0x7ffe  0.2994156
0x863f  0.3074293 0x7ffe  0.2994156
0x8640  0.3076186 0x7fff  0.2998054
0x8641  0.3078077 0x8000  0.3001952
0x8642  0.3079970 0x7ffd  0.2990246
0x8643  0.3081862 0x8001  0.3005862
0x8644  0.3083754 0x8003  0.3013682
0x8645  0.3085646 0x7fff  0.2998054
0x8646  0.3087538 0x8004  0.3017592
0x8647  0.3089430 0x8003  0.3013682
0x8648  0.3091322 0x8003  0.3013682
0x8649  0.3093215 0x8005  0.3021491
0x864a  0.3095106 0x8004  0.3017592
0x864b  0.3096999 0x8005  0.3021491
0x864c  0.3098891 0x8007  0.3029299
0x864d  0.3100783 0x8005  0.3021491
0x864e  0.3102675 0x8006  0.3025401
0x864f  0.3104567 0x8007  0.3029299
0x8650  0.3106459 0x8009  0.3037107
0x8651  0.3108352 0x8007  0.3029299
0x8652  0.3110244 0x8008  0.3033209
0x8653  0.3112136 0x8009  0.3037107
0x8654  0.3114028 0x8009  0.3037107
0x8655  0.3115920 0x8009  0.3037107
0x8656  0.3117812 0x8007  0.3029299
0x8657  0.3119704 0x800b  0.3044939
0x8658  0.3121596 0x800a  0.3041029
0x8659  0.3123488 0x800a  0.3041029
0x865a  0.3125381 0x800d  0.3052735
0x865b  0.3127273 0x800c  0.3048837
0x865c  0.3129165 0x800c  0.3048837
0x865d  0.3131057 0x8010  0.3064454
0x865e  0.3132949 0x800f  0.3060555
0x865f  0.3134841 0x800d  0.3052735
0x8660  0.3136733 0x800f  0.3060555
0x8661  0.3138625 0x8011  0.3068376
0x8662  0.3140517 0x800f  0.3060555
0x8663  0.3142410 0x800f  0.3060555
0x8664  0.3144302 0x8011  0.3068376
0x8665  0.3146194 0x8011  0.3068376
0x8666  0.3148086 0x8013  0.3076184
0x8667  0.3149978 0x8014  0.3080082
0x8668  0.3151870 0x8014  0.3080082
0x8669  0.3153762 0x8014  0.3080082
0x866a  0.3155654 0x8013  0.3076184
0x866b  0.3157547 0x8013  0.3076184
0x866c  0.3159439 0x8016  0.3087890
0x866d  0.3161331 0x8016  0.3087890
0x866e  0.3163223 0x8016  0.3087890
0x866f  0.3165115 0x8018  0.3095722
0x8670  0.3167007 0x8018  0.3095722
0x8671  0.3168899 0x8017  0.3091800
0x8672  0.3170791 0x8019  0.3099620
0x8673  0.3172683 0x8019  0.3099620
0x8674  0.3174576 0x8018  0.3095722
0x8675  0.3176468 0x8019  0.3099620
0x8676  0.3178360 0x801a  0.3103518
0x8677  0.3180252 0x801a  0.3103518
0x8678  0.3182144 0x801d  0.3115237
0x8679  0.3184036 0x801b  0.3107429
0x867a  0.3185928 0x801c  0.3111339
0x867b  0.3187820 0x801b  0.3107429
0x867c  0.3189712 0x801b  0.3107429
0x867d  0.3191605 0x801f  0.3123057
0x867e  0.3193497 0x801d  0.3115237
0x867f  0.3195389 0x8020  0.3126967
0x8680  0.3197281 0x801f  0.3123057
0x8681  0.3199173 0x801c  0.3111339
0x8682  0.3201065 0x801e  0.3119135
0x8683  0.3202957 0x801f  0.3123057
0x8684  0.3204849 0x8021  0.3130865
0x8685  0.3206742 0x801f  0.3123057
0x8686  0.3208634 0x801f  0.3123057
0x8687  0.3210526 0x8023  0.3138673
0x8688  0.3212418 0x8024  0.3142583
0x8689  0.3214310 0x8024  0.3142583
0x868a  0.3216202 0x8022  0.3134775
0x868b  0.3218094 0x8023  0.3138673
0x868c  0.3219986 0x8023  0.3138673
0x868d  0.3221878 0x8024  0.3142583
0x868e  0.3223771 0x8025  0.3146482
0x868f  0.3225663 0x8024  0.3142583
0x8690  0.3227555 0x8025  0.3146482
0x8691  0.3229447 0x8025  0.3146482
0x8692  0.3231339 0x8026  0.3150404
0x8693  0.3233231 0x8027  0.3154302
0x8694  0.3235123 0x8028  0.3158212
0x8695  0.3237015 0x8029  0.3162122
0x8696  0.3238907 0x8029  0.3162122
0x8697  0.3240800 0x8028  0.3158212
0x8698  0.3242692 0x802a  0.3166020
0x8699  0.3244584 0x802b  0.3169918
0x869a  0.3246476 0x8029  0.3162122
0x869b  0.3248368 0x802b  0.3169918
0x869c  0.3250260 0x802c  0.3173828
0x869d  0.3252152 0x802c  0.3173828
0x869e  0.3254044 0x802e  0.3181648
0x869f  0.3255937 0x802c  0.3173828
0x86a0  0.3257829 0x802d  0.3177750
0x86a1  0.3259721 0x802e  0.3181648
0x86a2  0.3261613 0x802f  0.3185558
0x86a3  0.3263505 0x802f  0.3185558
0x86a4  0.3265397 0x8031  0.3193367
